supplier_id,product_id,unit_price,fixed_order_cost,min_order_qty_units,supplier_capacity_kg,elapsed_shelf_days,lead_time_mean_days,lead_time_std_days
13,140,95.98,178.68,364,2573.0,2.19,4.7,2.82
13,141,90.01,178.68,290,2878.8,2.19,4.7,2.82
13,143,108.61,178.68,454,4364.8,2.19,4.7,2.82
13,144,92.38,178.68,285,2652.7,2.19,4.7,2.82
13,145,100.32,178.68,396,3508.9,2.19,4.7,2.82
13,146,107.01,178.68,470,2783.9,2.19,4.7,2.82
13,147,96.82,178.68,442,3934.5,2.19,4.7,2.82
13,148,88.61,178.68,309,2495.1,2.19,4.7,2.82
13,149,115.92,178.68,363,2452.2,2.19,4.7,2.82
13,150,103.48,178.68,249,2758.7,2.19,4.7,2.82
13,152,81.77,178.68,317,2513.7,2.19,4.7,2.82
13,153,108.5,178.68,330,3314.1,2.19,4.7,2.82
13,154,103.86,178.68,333,4403.8,2.19,4.7,2.82
13,155,113.36,178.68,361,4157.7,2.19,4.7,2.82
13,16,104.97,178.68,474,4190.1,2.19,4.7,2.82
13,160,96.85,178.68,440,2447.6,2.19,4.7,2.82
13,161,98.78,178.68,226,2529.2,2.19,4.7,2.82
13,163,103.77,178.68,461,4127.2,2.19,4.7,2.82
13,164,82.61,178.68,238,3071.1,2.19,4.7,2.82
13,166,120.07,178.68,447,3154.1,2.19,4.7,2.82
13,167,123.13,178.68,247,3137.9,2.19,4.7,2.82
13,168,98.27,178.68,435,4011.4,2.19,4.7,2.82
13,169,113.76,178.68,291,3081.5,2.19,4.7,2.82
13,17,102.84,178.68,202,4293.6,2.19,4.7,2.82
13,171,116.23,178.68,465,3345.5,2.19,4.7,2.82
13,172,118.09,178.68,224,3108.3,2.19,4.7,2.82
13,174,98.28,178.68,480,3867.9,2.19,4.7,2.82
13,176,116.51,178.68,328,4432.0,2.19,4.7,2.82
13,177,104.01,178.68,229,3424.2,2.19,4.7,2.82
13,179,94.13,178.68,460,3350.0,2.19,4.7,2.82
13,18,101.04,178.68,269,3680.5,2.19,4.7,2.82
13,181,111.97,178.68,369,2964.4,2.19,4.7,2.82
13,182,96.05,178.68,288,3909.3,2.19,4.7,2.82
13,183,108.98,178.68,486,3103.7,2.19,4.7,2.82
13,185,67.34,178.68,204,2502.4,2.19,4.7,2.82
13,186,17.76,178.68,429,2892.1,2.19,4.7,2.82
13,187,114.86,178.68,297,4373.7,2.19,4.7,2.82
13,190,114.81,178.68,453,2685.9,2.19,4.7,2.82
13,191,98.12,178.68,331,3380.3,2.19,4.7,2.82
13,192,91.87,178.68,380,2733.9,2.19,4.7,2.82
13,193,110.71,178.68,279,3581.2,2.19,4.7,2.82
13,194,86.01,178.68,321,3653.8,2.19,4.7,2.82
13,195,121.74,178.68,324,3030.3,2.19,4.7,2.82
13,196,88.08,178.68,202,2807.3,2.19,4.7,2.82
13,2,103.81,178.68,361,3705.7,2.19,4.7,2.82
13,20,111.06,178.68,203,3906.5,2.19,4.7,2.82
13,200,96.14,178.68,258,3011.9,2.19,4.7,2.82
13,201,102.59,178.68,238,4124.6,2.19,4.7,2.82
13,203,85.83,178.68,406,2633.2,2.19,4.7,2.82
13,205,112.93,178.68,326,3038.5,2.19,4.7,2.82
13,206,103.29,178.68,451,4025.3,2.19,4.7,2.82
13,207,121.49,178.68,385,4091.4,2.19,4.7,2.82
13,208,91.83,178.68,339,4136.5,2.19,4.7,2.82
13,209,106.73,178.68,341,2945.2,2.19,4.7,2.82
13,210,129.63,178.68,202,3326.5,2.19,4.7,2.82
13,211,95.74,178.68,272,3277.0,2.19,4.7,2.82
13,212,94.71,178.68,425,3562.2,2.19,4.7,2.82
13,213,114.77,178.68,487,3819.8,2.19,4.7,2.82
13,214,114.2,178.68,371,3518.3,2.19,4.7,2.82
13,215,56.43,178.68,433,2971.3,2.19,4.7,2.82
13,216,109.88,178.68,311,3362.0,2.19,4.7,2.82
13,217,113.6,178.68,283,2847.4,2.19,4.7,2.82
13,218,118.13,178.68,401,4191.3,2.19,4.7,2.82
13,219,97.8,178.68,384,3509.4,2.19,4.7,2.82
13,22,102.61,178.68,453,3497.5,2.19,4.7,2.82
13,220,101.69,178.68,239,3444.3,2.19,4.7,2.82
13,222,102.6,178.68,242,3150.8,2.19,4.7,2.82
13,223,112.37,178.68,242,3451.5,2.19,4.7,2.82
13,229,101.63,178.68,391,3374.0,2.19,4.7,2.82
13,23,105.95,178.68,321,4167.5,2.19,4.7,2.82
13,232,117.3,178.68,265,4389.5,2.19,4.7,2.82
13,233,114.02,178.68,399,2958.1,2.19,4.7,2.82
13,235,113.85,178.68,287,4327.5,2.19,4.7,2.82
13,236,116.02,178.68,284,2461.9,2.19,4.7,2.82
13,237,97.34,178.68,330,2460.7,2.19,4.7,2.82
13,238,122.95,178.68,339,3658.9,2.19,4.7,2.82
13,24,103.82,178.68,395,2644.5,2.19,4.7,2.82
13,240,101.62,178.68,211,3077.7,2.19,4.7,2.82
13,242,100.74,178.68,270,3616.7,2.19,4.7,2.82
13,243,80.0,178.68,397,4297.0,2.19,4.7,2.82
13,244,103.56,178.68,424,3172.1,2.19,4.7,2.82
13,246,111.26,178.68,489,3972.7,2.19,4.7,2.82
13,25,94.37,178.68,309,2464.9,2.19,4.7,2.82
13,250,98.27,178.68,209,4306.1,2.19,4.7,2.82
13,253,94.56,178.68,448,3131.4,2.19,4.7,2.82
13,255,100.87,178.68,390,4381.5,2.19,4.7,2.82
13,256,100.12,178.68,308,4305.5,2.19,4.7,2.82
13,257,86.75,178.68,485,3097.5,2.19,4.7,2.82
13,258,109.42,178.68,394,2454.6,2.19,4.7,2.82
13,259,110.38,178.68,471,3227.4,2.19,4.7,2.82
13,26,103.56,178.68,226,3736.0,2.19,4.7,2.82
13,260,112.97,178.68,425,2484.6,2.19,4.7,2.82
13,261,90.15,178.68,246,4492.6,2.19,4.7,2.82
13,262,104.57,178.68,360,2457.7,2.19,4.7,2.82
13,264,111.87,178.68,281,2871.7,2.19,4.7,2.82
13,269,125.69,178.68,484,3336.9,2.19,4.7,2.82
13,27,109.56,178.68,280,3602.3,2.19,4.7,2.82
13,275,110.46,178.68,385,2896.4,2.19,4.7,2.82
13,276,113.46,178.68,411,3416.6,2.19,4.7,2.82
13,277,110.92,178.68,306,3355.2,2.19,4.7,2.82
13,279,103.19,178.68,445,2447.0,2.19,4.7,2.82
13,28,98.8,178.68,378,2524.3,2.19,4.7,2.82
13,280,106.71,178.68,240,2461.2,2.19,4.7,2.82
13,281,113.97,178.68,486,2899.8,2.19,4.7,2.82
13,283,109.91,178.68,499,3183.8,2.19,4.7,2.82
13,284,121.04,178.68,367,2716.6,2.19,4.7,2.82
13,286,123.75,178.68,389,3605.3,2.19,4.7,2.82
13,287,111.85,178.68,396,4342.1,2.19,4.7,2.82
13,288,108.93,178.68,454,3430.6,2.19,4.7,2.82
13,290,102.05,178.68,333,3428.2,2.19,4.7,2.82
13,291,105.84,178.68,242,3277.1,2.19,4.7,2.82
13,292,82.02,178.68,399,3738.2,2.19,4.7,2.82
13,293,115.59,178.68,455,2609.4,2.19,4.7,2.82
13,294,106.27,178.68,258,3354.7,2.19,4.7,2.82
13,295,103.87,178.68,339,3443.4,2.19,4.7,2.82
13,296,110.88,178.68,336,2790.5,2.19,4.7,2.82
13,297,113.32,178.68,487,3003.0,2.19,4.7,2.82
13,3,93.97,178.68,262,3527.9,2.19,4.7,2.82
13,30,107.83,178.68,249,2651.4,2.19,4.7,2.82
13,300,50.71,178.68,490,3117.6,2.19,4.7,2.82
13,301,116.23,178.68,283,4320.8,2.19,4.7,2.82
13,302,86.54,178.68,371,4470.4,2.19,4.7,2.82
13,303,91.22,178.68,329,3431.7,2.19,4.7,2.82
13,304,102.46,178.68,378,2732.7,2.19,4.7,2.82
13,305,106.07,178.68,239,3681.2,2.19,4.7,2.82
13,306,111.46,178.68,255,4387.7,2.19,4.7,2.82
13,307,94.0,178.68,361,2489.4,2.19,4.7,2.82
13,308,102.64,178.68,228,2433.9,2.19,4.7,2.82
13,309,56.35,178.68,348,3857.2,2.19,4.7,2.82
13,31,111.78,178.68,447,4102.6,2.19,4.7,2.82
13,310,84.15,178.68,330,4368.1,2.19,4.7,2.82
13,311,98.43,178.68,227,3794.3,2.19,4.7,2.82
13,314,104.4,178.68,321,3612.4,2.19,4.7,2.82
13,315,101.13,178.68,437,4487.0,2.19,4.7,2.82
13,316,97.05,178.68,422,3634.5,2.19,4.7,2.82
13,317,19.41,178.68,211,4224.6,2.19,4.7,2.82
13,318,111.61,178.68,207,2495.3,2.19,4.7,2.82
13,319,100.4,178.68,367,4145.1,2.19,4.7,2.82
13,321,96.97,178.68,407,2431.9,2.19,4.7,2.82
13,322,91.6,178.68,286,4146.1,2.19,4.7,2.82
13,323,107.09,178.68,348,2445.5,2.19,4.7,2.82
13,325,128.51,178.68,437,3394.5,2.19,4.7,2.82
13,33,53.08,178.68,318,3962.2,2.19,4.7,2.82
13,330,99.01,178.68,417,3627.4,2.19,4.7,2.82
13,333,108.76,178.68,243,4152.8,2.19,4.7,2.82
13,335,83.13,178.68,368,2922.4,2.19,4.7,2.82
13,341,100.18,178.68,466,3042.6,2.19,4.7,2.82
13,343,101.72,178.68,440,2498.1,2.19,4.7,2.82
13,345,90.12,178.68,477,4106.1,2.19,4.7,2.82
13,346,94.79,178.68,466,3350.0,2.19,4.7,2.82
13,351,103.21,178.68,500,4278.0,2.19,4.7,2.82
13,353,112.47,178.68,410,3090.9,2.19,4.7,2.82
13,354,102.17,178.68,364,4121.9,2.19,4.7,2.82
13,355,106.83,178.68,436,4200.3,2.19,4.7,2.82
13,356,95.96,178.68,363,4353.1,2.19,4.7,2.82
13,358,99.93,178.68,498,3315.7,2.19,4.7,2.82
13,36,115.72,178.68,435,2699.0,2.19,4.7,2.82
13,363,93.62,178.68,393,4447.5,2.19,4.7,2.82
13,364,99.39,178.68,206,3425.3,2.19,4.7,2.82
13,367,102.92,178.68,226,2537.9,2.19,4.7,2.82
13,37,93.38,178.68,342,3154.8,2.19,4.7,2.82
13,370,101.54,178.68,209,4030.9,2.19,4.7,2.82
13,374,119.83,178.68,441,2957.9,2.19,4.7,2.82
13,377,127.16,178.68,250,3626.8,2.19,4.7,2.82
13,38,102.48,178.68,452,3989.8,2.19,4.7,2.82
13,380,118.02,178.68,354,4077.0,2.19,4.7,2.82
13,381,107.14,178.68,401,2741.3,2.19,4.7,2.82
13,385,117.86,178.68,320,4291.8,2.19,4.7,2.82
13,386,95.59,178.68,383,4319.1,2.19,4.7,2.82
13,387,106.67,178.68,495,3839.0,2.19,4.7,2.82
13,389,92.95,178.68,414,2539.0,2.19,4.7,2.82
13,39,104.13,178.68,478,2448.0,2.19,4.7,2.82
13,390,95.98,178.68,388,3301.2,2.19,4.7,2.82
13,392,80.05,178.68,443,3835.8,2.19,4.7,2.82
13,396,95.05,178.68,384,4157.2,2.19,4.7,2.82
13,397,116.94,178.68,311,2437.9,2.19,4.7,2.82
13,399,102.34,178.68,374,3755.9,2.19,4.7,2.82
13,4,109.46,178.68,437,3784.9,2.19,4.7,2.82
13,403,104.82,178.68,349,4370.6,2.19,4.7,2.82
13,404,116.79,178.68,249,3438.7,2.19,4.7,2.82
13,407,105.99,178.68,406,3383.7,2.19,4.7,2.82
13,41,98.56,178.68,308,3819.8,2.19,4.7,2.82
13,410,118.16,178.68,346,3352.9,2.19,4.7,2.82
13,411,93.86,178.68,336,2464.2,2.19,4.7,2.82
13,412,103.77,178.68,461,2997.8,2.19,4.7,2.82
13,414,99.15,178.68,267,2852.4,2.19,4.7,2.82
13,415,105.57,178.68,232,4299.7,2.19,4.7,2.82
13,416,110.68,178.68,453,3112.7,2.19,4.7,2.82
13,418,104.03,178.68,252,3831.8,2.19,4.7,2.82
13,419,112.54,178.68,261,3912.1,2.19,4.7,2.82
13,420,103.17,178.68,402,3738.7,2.19,4.7,2.82
13,422,112.9,178.68,274,3154.6,2.19,4.7,2.82
13,424,91.61,178.68,288,4041.9,2.19,4.7,2.82
13,425,123.34,178.68,226,2591.9,2.19,4.7,2.82
13,426,132.28,178.68,220,2853.1,2.19,4.7,2.82
13,427,110.12,178.68,226,4270.9,2.19,4.7,2.82
13,429,102.16,178.68,253,3331.0,2.19,4.7,2.82
13,430,116.0,178.68,407,2699.9,2.19,4.7,2.82
13,435,94.49,178.68,316,3443.4,2.19,4.7,2.82
13,436,105.34,178.68,290,2738.3,2.19,4.7,2.82
13,438,123.8,178.68,305,2647.9,2.19,4.7,2.82
13,439,99.83,178.68,231,3463.4,2.19,4.7,2.82
13,44,121.9,178.68,283,4089.6,2.19,4.7,2.82
13,441,129.86,178.68,425,3193.5,2.19,4.7,2.82
13,443,100.26,178.68,386,4085.6,2.19,4.7,2.82
13,445,111.36,178.68,263,2514.7,2.19,4.7,2.82
13,446,100.86,178.68,413,3781.8,2.19,4.7,2.82
13,447,107.01,178.68,352,4202.4,2.19,4.7,2.82
13,448,109.89,178.68,458,2798.2,2.19,4.7,2.82
13,449,108.7,178.68,403,3520.7,2.19,4.7,2.82
13,45,104.25,178.68,464,3015.3,2.19,4.7,2.82
13,450,99.21,178.68,222,2725.1,2.19,4.7,2.82
13,453,99.97,178.68,227,3608.2,2.19,4.7,2.82
13,454,102.2,178.68,497,3648.0,2.19,4.7,2.82
13,456,111.47,178.68,290,2960.4,2.19,4.7,2.82
13,458,119.78,178.68,304,2462.0,2.19,4.7,2.82
13,459,95.39,178.68,479,3847.1,2.19,4.7,2.82
13,460,97.57,178.68,464,2834.9,2.19,4.7,2.82
13,461,97.89,178.68,370,4287.2,2.19,4.7,2.82
13,463,96.18,178.68,246,2948.6,2.19,4.7,2.82
13,466,135.55,178.68,295,4304.3,2.19,4.7,2.82
13,467,123.7,178.68,452,3066.0,2.19,4.7,2.82
13,468,105.36,178.68,375,3610.9,2.19,4.7,2.82
13,470,113.02,178.68,449,3311.9,2.19,4.7,2.82
13,472,109.99,178.68,488,3310.3,2.19,4.7,2.82
13,473,104.76,178.68,401,2544.7,2.19,4.7,2.82
13,474,94.53,178.68,362,3567.1,2.19,4.7,2.82
13,475,99.36,178.68,282,4474.5,2.19,4.7,2.82
13,476,104.01,178.68,428,2575.4,2.19,4.7,2.82
13,478,115.29,178.68,449,3320.2,2.19,4.7,2.82
13,479,107.84,178.68,327,2421.2,2.19,4.7,2.82
13,48,98.77,178.68,373,2827.7,2.19,4.7,2.82
13,480,115.9,178.68,324,2919.9,2.19,4.7,2.82
13,481,86.98,178.68,294,3184.9,2.19,4.7,2.82
13,482,103.97,178.68,406,2876.1,2.19,4.7,2.82
13,483,100.75,178.68,282,2759.4,2.19,4.7,2.82
13,484,102.02,178.68,216,3268.2,2.19,4.7,2.82
13,486,106.15,178.68,228,3189.7,2.19,4.7,2.82
13,487,86.01,178.68,463,4385.1,2.19,4.7,2.82
13,489,95.82,178.68,271,2523.8,2.19,4.7,2.82
13,49,95.61,178.68,470,3459.7,2.19,4.7,2.82
13,491,115.67,178.68,285,2599.7,2.19,4.7,2.82
13,492,108.79,178.68,466,3700.0,2.19,4.7,2.82
13,494,112.68,178.68,332,4146.9,2.19,4.7,2.82
13,498,46.15,178.68,383,3999.1,2.19,4.7,2.82
13,50,94.92,178.68,335,4431.2,2.19,4.7,2.82
13,500,95.37,178.68,295,3772.3,2.19,4.7,2.82
13,503,109.69,178.68,442,3263.1,2.19,4.7,2.82
13,505,111.47,178.68,400,3118.9,2.19,4.7,2.82
13,507,98.65,178.68,494,4409.0,2.19,4.7,2.82
13,509,94.94,178.68,272,4001.0,2.19,4.7,2.82
13,510,119.39,178.68,320,3367.3,2.19,4.7,2.82
13,512,101.3,178.68,358,2796.9,2.19,4.7,2.82
13,515,110.95,178.68,410,3015.0,2.19,4.7,2.82
13,516,99.44,178.68,403,3353.7,2.19,4.7,2.82
13,520,113.13,178.68,433,3321.7,2.19,4.7,2.82
13,521,121.39,178.68,420,3847.1,2.19,4.7,2.82
13,522,111.65,178.68,232,4008.0,2.19,4.7,2.82
13,523,87.13,178.68,371,4143.3,2.19,4.7,2.82
13,524,108.83,178.68,442,3485.2,2.19,4.7,2.82
13,525,101.14,178.68,394,3681.0,2.19,4.7,2.82
13,526,102.81,178.68,450,3271.2,2.19,4.7,2.82
13,528,97.48,178.68,205,2577.8,2.19,4.7,2.82
13,530,101.44,178.68,318,3231.2,2.19,4.7,2.82
13,531,110.73,178.68,284,3733.5,2.19,4.7,2.82
13,535,90.31,178.68,278,3125.7,2.19,4.7,2.82
13,536,109.1,178.68,379,3793.4,2.19,4.7,2.82
13,537,93.46,178.68,215,2748.1,2.19,4.7,2.82
13,539,112.68,178.68,360,2931.5,2.19,4.7,2.82
13,540,19.74,178.68,313,3448.5,2.19,4.7,2.82
13,541,114.08,178.68,487,3235.0,2.19,4.7,2.82
13,542,96.06,178.68,425,3069.9,2.19,4.7,2.82
13,545,93.23,178.68,409,4045.0,2.19,4.7,2.82
13,546,57.26,178.68,421,3823.7,2.19,4.7,2.82
13,547,102.36,178.68,411,4094.8,2.19,4.7,2.82
13,548,105.75,178.68,394,4118.1,2.19,4.7,2.82
13,549,105.02,178.68,287,4310.7,2.19,4.7,2.82
13,55,104.19,178.68,495,3668.3,2.19,4.7,2.82
13,550,107.56,178.68,310,4305.4,2.19,4.7,2.82
13,553,97.96,178.68,388,4409.3,2.19,4.7,2.82
13,554,78.53,178.68,277,3237.9,2.19,4.7,2.82
13,556,105.74,178.68,377,4141.9,2.19,4.7,2.82
13,558,100.14,178.68,427,3781.1,2.19,4.7,2.82
13,559,109.81,178.68,251,3895.9,2.19,4.7,2.82
13,561,109.22,178.68,381,3672.3,2.19,4.7,2.82
13,562,111.01,178.68,380,3372.2,2.19,4.7,2.82
13,565,100.2,178.68,387,3240.3,2.19,4.7,2.82
13,567,105.53,178.68,335,3687.4,2.19,4.7,2.82
13,569,101.57,178.68,348,3149.5,2.19,4.7,2.82
13,577,124.23,178.68,204,3704.0,2.19,4.7,2.82
13,578,106.6,178.68,219,4195.8,2.19,4.7,2.82
13,579,90.57,178.68,328,2723.2,2.19,4.7,2.82
13,58,125.48,178.68,453,2967.9,2.19,4.7,2.82
13,580,108.71,178.68,485,3711.0,2.19,4.7,2.82
13,581,103.4,178.68,489,3056.5,2.19,4.7,2.82
13,583,90.7,178.68,470,3018.5,2.19,4.7,2.82
13,586,109.04,178.68,256,3891.6,2.19,4.7,2.82
13,588,117.15,178.68,275,2688.0,2.19,4.7,2.82
13,590,109.81,178.68,385,3154.5,2.19,4.7,2.82
13,591,95.85,178.68,344,3411.2,2.19,4.7,2.82
13,592,98.97,178.68,297,2728.5,2.19,4.7,2.82
13,595,110.31,178.68,403,2869.8,2.19,4.7,2.82
13,596,111.55,178.68,310,3852.4,2.19,4.7,2.82
13,598,111.75,178.68,450,2410.0,2.19,4.7,2.82
13,599,119.3,178.68,269,2781.6,2.19,4.7,2.82
13,6,105.67,178.68,429,2543.0,2.19,4.7,2.82
13,60,115.54,178.68,463,4327.5,2.19,4.7,2.82
13,601,105.73,178.68,403,4161.1,2.19,4.7,2.82
13,605,103.0,178.68,472,4432.4,2.19,4.7,2.82
13,606,90.77,178.68,462,3380.7,2.19,4.7,2.82
13,607,123.66,178.68,334,2856.0,2.19,4.7,2.82
13,609,106.52,178.68,329,2769.2,2.19,4.7,2.82
13,61,94.77,178.68,380,3671.8,2.19,4.7,2.82
13,610,112.84,178.68,233,4484.4,2.19,4.7,2.82
13,611,123.35,178.68,398,3015.3,2.19,4.7,2.82
13,613,111.89,178.68,328,2944.2,2.19,4.7,2.82
13,615,119.96,178.68,263,2536.9,2.19,4.7,2.82
13,616,113.16,178.68,270,3465.7,2.19,4.7,2.82
13,619,96.63,178.68,285,3526.6,2.19,4.7,2.82
13,62,102.65,178.68,360,2646.5,2.19,4.7,2.82
13,620,115.87,178.68,470,4429.1,2.19,4.7,2.82
13,621,97.71,178.68,251,3241.4,2.19,4.7,2.82
13,627,101.17,178.68,251,4123.7,2.19,4.7,2.82
13,628,119.47,178.68,241,2517.5,2.19,4.7,2.82
13,629,101.4,178.68,424,3465.9,2.19,4.7,2.82
13,63,122.54,178.68,244,4233.8,2.19,4.7,2.82
13,631,101.32,178.68,276,3527.2,2.19,4.7,2.82
13,634,93.71,178.68,398,2673.7,2.19,4.7,2.82
13,635,99.74,178.68,470,3829.6,2.19,4.7,2.82
13,636,97.54,178.68,259,3859.0,2.19,4.7,2.82
13,638,97.05,178.68,418,2847.1,2.19,4.7,2.82
13,639,112.16,178.68,402,3420.1,2.19,4.7,2.82
13,64,111.93,178.68,488,2829.5,2.19,4.7,2.82
13,644,104.4,178.68,403,3909.2,2.19,4.7,2.82
13,645,108.83,178.68,405,4466.6,2.19,4.7,2.82
13,647,92.17,178.68,244,4127.9,2.19,4.7,2.82
13,649,102.22,178.68,233,3934.8,2.19,4.7,2.82
13,65,106.88,178.68,397,4284.4,2.19,4.7,2.82
13,650,103.23,178.68,343,2962.1,2.19,4.7,2.82
13,651,104.92,178.68,424,3951.7,2.19,4.7,2.82
13,654,101.12,178.68,290,2815.4,2.19,4.7,2.82
13,655,108.53,178.68,363,4438.5,2.19,4.7,2.82
13,656,94.43,178.68,323,4382.0,2.19,4.7,2.82
13,657,116.03,178.68,351,3539.1,2.19,4.7,2.82
13,66,116.76,178.68,443,3456.2,2.19,4.7,2.82
13,660,71.57,178.68,272,3038.5,2.19,4.7,2.82
13,662,102.93,178.68,462,3345.8,2.19,4.7,2.82
13,663,88.72,178.68,459,4154.6,2.19,4.7,2.82
13,665,79.78,178.68,332,4218.1,2.19,4.7,2.82
13,666,105.8,178.68,470,4258.2,2.19,4.7,2.82
13,668,124.54,178.68,491,3184.4,2.19,4.7,2.82
13,669,94.4,178.68,350,3647.3,2.19,4.7,2.82
13,67,99.14,178.68,373,3384.9,2.19,4.7,2.82
13,670,100.53,178.68,218,2935.7,2.19,4.7,2.82
13,672,107.53,178.68,497,2476.1,2.19,4.7,2.82
13,675,109.21,178.68,447,2654.2,2.19,4.7,2.82
13,677,106.34,178.68,212,4344.5,2.19,4.7,2.82
13,68,116.27,178.68,428,3053.2,2.19,4.7,2.82
13,681,83.01,178.68,267,2420.3,2.19,4.7,2.82
13,682,89.81,178.68,273,4166.9,2.19,4.7,2.82
13,683,113.08,178.68,246,3981.5,2.19,4.7,2.82
13,684,110.99,178.68,255,4049.2,2.19,4.7,2.82
13,685,59.47,178.68,305,2502.8,2.19,4.7,2.82
13,688,72.46,178.68,238,2666.6,2.19,4.7,2.82
13,689,111.82,178.68,274,3109.0,2.19,4.7,2.82
13,69,98.6,178.68,446,3481.0,2.19,4.7,2.82
13,691,21.98,178.68,262,2656.7,2.19,4.7,2.82
13,692,18.05,178.68,200,3509.7,2.19,4.7,2.82
13,693,107.93,178.68,423,2821.7,2.19,4.7,2.82
13,694,94.84,178.68,231,3965.1,2.19,4.7,2.82
13,699,114.49,178.68,334,3510.3,2.19,4.7,2.82
13,7,107.67,178.68,270,2775.3,2.19,4.7,2.82
13,70,58.88,178.68,373,3368.8,2.19,4.7,2.82
13,704,87.58,178.68,211,2757.5,2.19,4.7,2.82
13,707,114.32,178.68,417,4228.0,2.19,4.7,2.82
13,708,101.34,178.68,498,2489.4,2.19,4.7,2.82
13,71,106.04,178.68,240,3766.7,2.19,4.7,2.82
13,712,91.36,178.68,267,4070.4,2.19,4.7,2.82
13,715,135.61,178.68,385,3282.8,2.19,4.7,2.82
13,716,94.07,178.68,321,3507.5,2.19,4.7,2.82
13,72,105.52,178.68,285,4345.4,2.19,4.7,2.82
13,728,102.42,178.68,476,3266.5,2.19,4.7,2.82
13,729,95.58,178.68,229,3627.1,2.19,4.7,2.82
13,730,90.61,178.68,385,3395.0,2.19,4.7,2.82
13,731,95.23,178.68,222,2994.8,2.19,4.7,2.82
13,733,75.47,178.68,311,4298.0,2.19,4.7,2.82
13,736,109.58,178.68,420,2746.7,2.19,4.7,2.82
13,737,107.32,178.68,465,3731.5,2.19,4.7,2.82
13,738,105.37,178.68,492,3568.9,2.19,4.7,2.82
13,739,99.91,178.68,230,3600.1,2.19,4.7,2.82
13,743,108.18,178.68,256,4285.9,2.19,4.7,2.82
13,744,103.07,178.68,493,3750.1,2.19,4.7,2.82
13,745,99.9,178.68,333,3980.2,2.19,4.7,2.82
13,746,99.16,178.68,422,2695.5,2.19,4.7,2.82
13,748,95.55,178.68,285,2664.7,2.19,4.7,2.82
13,749,106.25,178.68,213,3105.9,2.19,4.7,2.82
13,75,96.0,178.68,297,3488.3,2.19,4.7,2.82
13,751,117.0,178.68,465,3452.2,2.19,4.7,2.82
13,754,109.44,178.68,369,2884.0,2.19,4.7,2.82
13,755,108.03,178.68,291,4234.5,2.19,4.7,2.82
13,756,57.72,178.68,426,2933.1,2.19,4.7,2.82
13,758,98.01,178.68,368,2867.6,2.19,4.7,2.82
13,76,113.71,178.68,250,2765.7,2.19,4.7,2.82
13,760,99.38,178.68,478,4192.4,2.19,4.7,2.82
13,763,106.76,178.68,336,3359.3,2.19,4.7,2.82
13,764,117.36,178.68,427,3600.4,2.19,4.7,2.82
13,765,94.63,178.68,256,3545.8,2.19,4.7,2.82
13,766,105.95,178.68,468,3898.8,2.19,4.7,2.82
13,768,104.17,178.68,332,4284.8,2.19,4.7,2.82
13,769,119.04,178.68,398,3150.0,2.19,4.7,2.82
13,77,112.55,178.68,288,4284.8,2.19,4.7,2.82
13,770,104.14,178.68,484,4026.5,2.19,4.7,2.82
13,774,87.49,178.68,350,2814.9,2.19,4.7,2.82
13,775,97.05,178.68,245,2985.0,2.19,4.7,2.82
13,776,107.5,178.68,265,3213.0,2.19,4.7,2.82
13,777,109.6,178.68,347,2559.1,2.19,4.7,2.82
13,779,129.63,178.68,307,3425.7,2.19,4.7,2.82
13,783,129.3,178.68,324,3493.1,2.19,4.7,2.82
13,784,109.96,178.68,241,2988.7,2.19,4.7,2.82
13,789,106.06,178.68,490,2666.0,2.19,4.7,2.82
13,79,109.38,178.68,366,3762.7,2.19,4.7,2.82
13,790,120.09,178.68,280,2953.6,2.19,4.7,2.82
13,791,105.94,178.68,460,4044.0,2.19,4.7,2.82
13,793,113.75,178.68,275,3757.0,2.19,4.7,2.82
13,796,96.9,178.68,307,2522.5,2.19,4.7,2.82
13,797,106.09,178.68,387,4100.9,2.19,4.7,2.82
13,798,112.37,178.68,428,4444.9,2.19,4.7,2.82
13,799,105.64,178.68,240,3739.2,2.19,4.7,2.82
13,80,112.45,178.68,243,3316.2,2.19,4.7,2.82
13,802,85.64,178.68,367,3129.9,2.19,4.7,2.82
13,804,99.63,178.68,420,2682.9,2.19,4.7,2.82
13,809,119.1,178.68,404,3010.6,2.19,4.7,2.82
13,810,92.82,178.68,487,4190.7,2.19,4.7,2.82
13,815,102.03,178.68,395,3690.2,2.19,4.7,2.82
13,820,104.7,178.68,381,4327.8,2.19,4.7,2.82
13,822,103.45,178.68,442,4489.3,2.19,4.7,2.82
13,824,85.73,178.68,464,3556.2,2.19,4.7,2.82
13,826,103.79,178.68,210,2422.7,2.19,4.7,2.82
13,829,108.78,178.68,426,3152.7,2.19,4.7,2.82
13,83,102.82,178.68,210,4256.4,2.19,4.7,2.82
13,830,87.58,178.68,491,2793.3,2.19,4.7,2.82
13,831,113.29,178.68,439,3602.5,2.19,4.7,2.82
13,832,106.69,178.68,489,4008.3,2.19,4.7,2.82
13,833,103.89,178.68,460,3423.7,2.19,4.7,2.82
13,834,81.94,178.68,212,4338.1,2.19,4.7,2.82
13,835,95.99,178.68,291,3950.1,2.19,4.7,2.82
13,836,111.0,178.68,217,3568.6,2.19,4.7,2.82
13,839,96.84,178.68,295,2452.9,2.19,4.7,2.82
13,84,111.33,178.68,233,2784.4,2.19,4.7,2.82
